time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-05-05,2952.8,2690.43,2940.21,1528704.3,4284629122.91,2747.84,direct,
2022-05-06,2756.97,2635.98,2747.84,1442234.48,3889573274.44,2693.07,direct,
2022-05-07,2702.17,2591.62,2693.07,828821.82,2207144778.18,2635.68,direct,
2022-05-08,2641.38,2489.14,2635.68,1588684.81,4047943567.89,2520.43,direct,
2022-05-09,2529.76,2226.53,2520.43,3311160.93,7834602119.49,2230.57,direct,
2022-05-10,2455.83,2201.68,2230.57,3350902.3,7885557586.32,2341.64,direct,
2022-05-11,2450.12,2008.18,2341.64,4183407.83,9502916407.13,2084.73,direct,
2022-05-12,2192.04,1797.17,2084.73,4156214.44,8085908598.68,1957.04,direct,
2022-05-13,2145.85,1940.76,1957.04,2023299.42,4200718183.99,2009.7,direct,
2022-05-14,2069.46,1952.19,2009.7,1123347.76,2264050586.61,2056.58,direct,
2022-05-15,2160.33,2001.82,2056.58,1020320.3,2115577018.13,2145.28,direct,
2022-05-16,2145.28,1981.29,2145.28,1490411.05,3032220265.79,2022.97,direct,
2022-05-17,2120.44,2009.29,2022.97,1255720.54,2598752898.61,2090.99,direct,
2022-05-18,2109.85,1908.99,2090.99,1324043.66,2647729319.18,1914.24,direct,
2022-05-19,2038.66,1903.63,1914.24,1467561.4,2892629016.98,2019.14,direct,
2022-05-20,2062.03,1924.16,2019.14,1253578.83,2501853748.44,1959.7,direct,
2022-05-21,1989.67,1939.63,1959.7,628619.35,1238611237.31,1975.0,direct,
2022-05-22,2055.54,1966.58,1975.0,789166.21,1586106712.7,2043.18,direct,
2022-05-23,2086.65,1960.36,2043.18,1321867.62,2695230321.12,1973.15,direct,
2022-05-24,1992.51,1914.57,1973.15,1116425.68,2191236587.67,1979.06,direct,
2022-05-25,2020.78,1936.96,1979.06,1170779.86,2309906831.88,1942.83,direct,
2022-05-26,1965.4,1749.11,1942.83,2323383.33,4296104933.03,1792.59,direct,
2022-05-27,1821.64,1709.37,1792.59,2745515.17,4839408740.98,1726.34,direct,
2022-05-28,1806.58,1723.03,1726.34,1189442.36,2105548080.43,1792.26,direct,
2022-05-29,1825.06,1764.32,1792.26,1008457.2,1810674153.09,1813.48,direct,
2022-05-30,2010.31,1804.05,1813.48,1901303.08,3634806319.26,1998.75,direct,
2022-05-31,2013.12,1929.23,1998.75,1641387.64,3230522568.98,1941.77,direct,
2022-06-01,1971.15,1768.19,1941.77,1935487.65,3647220790.68,1817.79,direct,
2022-06-02,1851.32,1783.74,1817.79,1623259.02,2952732992.32,1834.2,direct,
2022-06-03,1843.27,1739.95,1834.2,1445456.09,2575005120.67,1775.07,direct,
2022-06-04,1814.91,1748.91,1775.07,757936.04,1344859252.87,1804.25,direct,
2022-06-05,1829.4,1775.52,1804.25,754343.45,1359202457.98,1805.68,direct,
2022-06-06,1919.14,1804.51,1805.68,1595522.71,2995626912.22,1859.84,direct,
2022-06-07,1871.33,1726.25,1859.84,2523779.51,4497480553.35,1813.01,direct,
2022-06-08,1836.18,1765.94,1813.01,1815353.44,3273109868.78,1791.94,direct,
2022-06-09,1832.15,1777.64,1791.94,1067249.4,1920205696.16,1788.42,direct,
2022-06-10,1802.64,1656.36,1788.42,1719207.53,2970263677.51,1662.58,direct,
2022-06-11,1681.72,1502.07,1662.58,2333372.77,3668559958.95,1532.0,direct,
2022-06-12,1543.87,1427.73,1532.0,2884139.24,4264460964.49,1435.67,direct,
2022-06-13,1454.13,1168.73,1435.67,6653902.71,8451262744.25,1209.71,direct,
2022-06-14,1264.18,1077.57,1209.71,5686563.5,6756390556.28,1209.12,direct,
2022-06-15,1246.38,1015.87,1209.12,6141207.44,6895645920.75,1238.19,direct,
2022-06-16,1256.95,1052.5,1238.19,3211828.84,3654955031.44,1067.92,direct,
2022-06-17,1116.89,1051.68,1067.92,2324300.92,2529960555.03,1086.61,direct,
2022-06-18,1097.28,888.05,1086.61,3928879.72,3860358012.17,995.97,direct,
2022-06-19,1155.77,936.73,995.97,3808482.45,3947352299.86,1128.32,direct,
2022-06-20,1167.22,1056.44,1128.32,3094625.72,3433196181.65,1128.46,direct,
2022-06-21,1191.35,1110.3,1128.46,2556192.96,2936609224.6,1125.89,direct,
2022-06-22,1126.75,1044.76,1125.89,2623385.89,2851474267.53,1049.79,direct,
2022-06-23,1153.28,1046.4,1049.79,2407955.33,2663883939.91,1144.67,direct,
2022-06-24,1244.79,1132.63,1144.67,2842635.85,3385602526.59,1225.03,direct,
2022-06-25,1255.59,1181.02,1225.03,2053624.98,2496795502.67,1242.07,direct,
2022-06-26,1278.42,1195.47,1242.07,1969411.77,2436448184.1,1197.88,direct,
2022-06-27,1237.78,1176.17,1197.88,2004206.84,2418084928.47,1191.69,direct,
2022-06-28,1236.16,1137.05,1191.69,2442558.07,2908577537.2,1144.05,direct,
2022-06-29,1155.66,1087.8,1144.05,2930324.96,3280408523.1,1099.67,direct,
2022-06-30,1105.75,1001.1,1099.67,3190167.97,3328175332.42,1070.71,direct,
2022-07-01,1111.42,1034.41,1070.71,3325392.21,3551647207.93,1058.0,direct,
2022-07-02,1078.22,1029.82,1058.0,1697273.0,1788234262.71,1066.86,direct,
2022-07-03,1086.77,1041.81,1066.86,1450346.39,1542679617.54,1074.38,direct,
2022-07-04,1157.7,1045.97,1074.38,2471734.11,2720057304.96,1150.96,direct,
2022-07-05,1172.32,1078.89,1150.96,2888594.13,3260810760.9,1133.13,direct,
2022-07-06,1203.87,1111.85,1133.13,2369737.32,2712452436.55,1186.65,direct,
2022-07-07,1253.61,1163.41,1186.65,2168008.51,2624383484.83,1238.08,direct,
2022-07-08,1273.01,1193.63,1238.08,2632326.96,3246115277.13,1214.63,direct,
2022-07-09,1232.29,1205.09,1214.63,1215485.78,1480434035.55,1217.01,direct,
2022-07-10,1219.49,1155.15,1217.01,1687328.44,1992244216.5,1168.17,direct,
2022-07-11,1170.85,1092.56,1168.17,1861086.25,2121905919.45,1096.35,direct,
2022-07-12,1097.78,1034.39,1096.35,2293832.41,2450028886.34,1038.48,direct,
2022-07-13,1117.89,1013.03,1038.48,3616450.26,3834194059.96,1115.39,direct,
2022-07-14,1211.05,1073.4,1115.39,2952254.19,3339365558.73,1192.94,direct,
2022-07-15,1284.81,1181.48,1192.94,2969975.13,3635228498.04,1231.35,direct,
2022-07-16,1399.66,1192.22,1231.35,2906783.32,3747327830.7,1356.03,direct,
2022-07-17,1385.35,1322.88,1356.03,2481443.45,3359116484.76,1338.42,direct,
2022-07-18,1594.88,1336.72,1338.42,4055624.94,5951750234.9,1581.72,direct,
2022-07-19,1624.48,1493.58,1581.72,3688737.47,5703833728.44,1543.23,direct,
2022-07-20,1618.83,1490.62,1543.23,2925923.46,4571561674.17,1520.96,direct,
2022-07-21,1604.38,1465.64,1520.96,2659647.95,4047924587.65,1575.22,direct,
2022-07-22,1645.52,1518.33,1575.22,2433629.41,3870098404.08,1534.93,direct,
2022-07-23,1595.49,1489.67,1534.93,1911920.61,2944549705.7,1548.76,direct,
2022-07-24,1663.35,1547.51,1548.76,2186390.74,3498149697.46,1597.58,direct,
2022-07-25,1607.39,1437.13,1597.58,2810447.12,4262932987.01,1440.17,direct,
2022-07-26,1453.24,1357.36,1440.17,2563580.44,3597895786.07,1451.06,direct,
2022-07-27,1642.7,1421.16,1451.06,3029155.45,4601662868.35,1635.91,direct,
2022-07-28,1782.44,1597.98,1635.91,3274117.63,5486222887.24,1725.15,direct,
2022-07-29,1764.11,1657.61,1725.15,2519244.25,4310972126.29,1721.45,direct,
2022-07-30,1742.53,1674.88,1721.45,1624772.27,2778960943.25,1696.3,direct,
2022-07-31,1747.57,1667.95,1696.3,1641616.03,2791070922.37,1677.84,direct,
2022-08-01,1700.8,1598.18,1677.84,2018075.57,3332553011.82,1631.9,direct,
2022-08-02,1672.12,1563.16,1631.9,3489506.39,5610246058.73,1635.46,direct,
2022-08-03,1680.15,1594.49,1635.46,1925166.49,3154239249.89,1618.23,direct,
2022-08-04,1661.53,1581.48,1618.23,1514750.44,2452502687.61,1607.5,direct,
2022-08-05,1733.44,1605.78,1607.5,2039081.7,3417970756.11,1723.66,direct,
2022-08-06,1744.73,1683.68,1723.66,1233642.64,2114765620.66,1687.14,direct,
2022-08-07,1725.77,1667.02,1687.14,994149.65,1682721782.47,1698.34,direct,
2022-08-08,1809.69,1692.57,1698.34,1715412.43,3021029859.86,1773.68,direct,
2022-08-09,1786.56,1669.31,1773.68,1658128.8,2852655188.41,1701.52,direct,
2022-08-10,1879.59,1658.83,1701.52,6971528.59,12576851772.37,1853.82,direct,
2022-08-11,1937.7,1849.49,1853.82,6828362.88,12925769535.09,1878.9,direct,
2022-08-12,1964.25,1853.11,1878.9,4566667.03,8650934644.45,1958.03,direct,
2022-08-13,2018.89,1945.25,1958.03,3809453.06,7561163031.45,1980.16,direct,
2022-08-14,2025.25,1907.16,1980.16,4155231.77,8172013445.63,1933.98,direct,
2022-08-15,2010.68,1874.5,1933.98,5706081.72,10921303374.69,1899.37,direct,
2022-08-16,1913.57,1854.62,1899.37,2883083.83,5431908472.49,1875.62,direct,
2022-08-17,1954.33,1819.81,1875.62,1882469.79,3521715507.04,1833.15,direct,
2022-08-18,1879.71,1821.66,1833.15,1290241.52,2396397945.43,1846.51,direct,
2022-08-19,1847.06,1604.88,1846.51,2576665.34,4438797049.78,1609.52,direct,
2022-08-20,1655.32,1527.41,1609.52,1853793.73,2982458626.65,1576.59,direct,
2022-08-21,1645.75,1563.77,1576.59,1523939.8,2450139778.23,1618.19,direct,
2022-08-22,1628.6,1531.47,1618.19,1847811.21,2913501644.54,1625.69,direct,
2022-08-23,1671.84,1564.69,1625.69,1810101.1,2941312335.07,1665.03,direct,
2022-08-24,1692.16,1606.08,1665.03,1480373.26,2441339059.55,1656.56,direct,
2022-08-25,1721.14,1654.93,1656.56,1202032.83,2039720255.64,1695.52,direct,
2022-08-26,1703.48,1489.78,1695.52,2314137.98,3749485141.97,1508.52,direct,
2022-08-27,1518.12,1449.41,1508.52,1732154.81,2579235395.54,1491.17,direct,
2022-08-28,1509.52,1425.16,1491.17,1185061.9,1753633196.96,1426.89,direct,
2022-08-29,1559.62,1423.77,1426.89,1671732.5,2490220926.6,1552.18,direct,
2022-08-30,1604.66,1475.32,1552.18,2073117.94,3208080663.06,1523.81,direct,
2022-08-31,1617.11,1523.79,1523.81,2050979.47,3235640949.67,1554.2,direct,
2022-09-01,1597.33,1514.74,1554.2,1551992.43,2413080100.33,1585.9,direct,
2022-09-02,1648.62,1547.75,1585.9,1679943.21,2688988647.84,1575.99,direct,
2022-09-03,1581.43,1537.49,1575.99,749792.19,1167065174.54,1557.39,direct,
2022-09-04,1581.17,1541.36,1557.39,637005.13,994433921.41,1578.89,direct,
2022-09-05,1628.53,1557.8,1578.89,1004712.13,1591470550.63,1617.17,direct,
2022-09-06,1686.3,1556.55,1617.17,1980769.2,3233480753.05,1558.74,direct,
2022-09-07,1655.8,1491.5,1558.74,1786207.92,2782336686.58,1629.81,direct,
2022-09-08,1661.11,1597.04,1629.81,1462038.87,2381810149.23,1635.24,direct,
2022-09-09,1743.52,1630.85,1635.24,1617995.25,2754483938.48,1718.24,direct,
2022-09-10,1788.05,1706.63,1718.24,878333.86,1525007101.53,1774.95,direct,
2022-09-11,1786.99,1725.48,1774.95,830991.72,1464025175.25,1765.54,direct,
2022-09-12,1781.21,1693.26,1765.54,1321845.52,2292704478.83,1716.54,direct,
2022-09-13,1757.29,1562.19,1716.54,2073995.86,3423084120.96,1574.48,direct,
2022-09-14,1645.83,1554.58,1574.48,1612107.78,2578641110.06,1638.32,direct,
2022-09-15,1653.29,1460.04,1638.32,2719777.7,4270023036.73,1472.4,direct,
2022-09-16,1483.07,1407.81,1472.4,1529159.58,2220262980.41,1433.88,direct,
2022-09-17,1475.36,1410.78,1433.88,826658.47,1194054858.86,1469.02,direct,
2022-09-18,1469.65,1327.02,1469.02,1510587.6,2107261377.78,1334.51,direct,
2022-09-19,1391.67,1282.16,1334.51,1957889.42,2600083113.39,1375.96,direct,
2022-09-20,1383.94,1314.66,1375.96,1493472.91,2018476112.46,1323.11,direct,
2022-09-21,1401.83,1221.05,1323.11,2310446.38,3065033295.0,1247.11,direct,
2022-09-22,1345.82,1237.59,1247.11,2014394.01,2592379379.13,1326.49,direct,
2022-09-23,1357.72,1263.02,1326.49,2004418.15,2623671686.25,1327.41,direct,
2022-09-24,1348.86,1307.38,1327.41,1068761.99,1420603116.93,1317.25,direct,
2022-09-25,1336.15,1271.36,1317.25,1084588.76,1419688626.4,1294.61,direct,
2022-09-26,1339.75,1279.4,1294.61,1916101.38,2514657661.2,1336.27,direct,
2022-09-27,1399.8,1304.22,1336.27,2110479.07,2870227682.82,1328.32,direct,
2022-09-28,1354.31,1259.44,1328.32,2234538.77,2917768887.79,1337.27,direct,
2022-09-29,1351.66,1289.24,1337.27,1731355.69,2298119794.49,1335.89,direct,
2022-09-30,1372.05,1317.24,1335.89,1645221.47,2202066001.88,1328.62,direct,
2022-10-01,1333.54,1303.22,1328.62,650259.53,858980471.77,1311.61,direct,
2022-10-02,1317.33,1272.3,1311.61,877884.13,1139702968.47,1276.51,direct,
2022-10-03,1328.45,1265.92,1276.51,1169581.32,1525720880.4,1323.08,direct,
2022-10-04,1367.67,1318.8,1323.08,1135020.24,1528550858.2,1361.61,direct,
2022-10-05,1363.89,1317.65,1361.61,1114638.17,1498222329.73,1352.39,direct,
2022-10-06,1383.47,1347.31,1352.39,1364226.74,1862621162.41,1352.36,direct,
2022-10-07,1361.19,1318.84,1352.36,1066811.46,1430408432.08,1331.21,direct,
2022-10-08,1337.13,1303.75,1331.21,560651.56,742615697.3,1315.3,direct,
2022-10-09,1328.58,1307.92,1315.3,588311.07,775878523.81,1323.25,direct,
2022-10-10,1337.74,1289.27,1323.25,1100985.15,1443325892.91,1290.23,direct,
2022-10-11,1297.47,1269.98,1290.23,1143707.4,1466115508.66,1279.95,direct,
2022-10-12,1305.73,1275.9,1279.95,926662.04,1199931258.74,1294.55,direct,
2022-10-13,1300.31,1203.47,1294.55,2020684.15,2535332400.62,1287.24,direct,
2022-10-14,1341.49,1284.16,1287.24,1659845.54,2188797722.64,1296.58,direct,
2022-10-15,1301.42,1264.98,1296.58,718775.11,924180595.53,1274.77,direct,
2022-10-16,1314.98,1274.67,1274.77,726525.32,938899439.6,1305.84,direct,
2022-10-17,1338.21,1295.87,1305.84,1115996.69,1472634404.32,1331.48,direct,
2022-10-18,1340.97,1287.83,1331.48,1260839.67,1663181624.03,1310.69,direct,
2022-10-19,1313.19,1280.97,1310.69,932171.73,1210066615.25,1285.28,direct,
2022-10-20,1310.04,1272.84,1285.28,1020303.42,1315759048.65,1282.76,direct,
2022-10-21,1306.25,1257.81,1282.76,1107124.0,1422152383.51,1299.74,direct,
2022-10-22,1319.27,1294.81,1299.74,538169.35,704010085.3,1313.54,direct,
2022-10-23,1370.18,1300.96,1313.54,912812.62,1214931235.9,1364.11,direct,
2022-10-24,1369.7,1324.93,1364.11,1341393.69,1803725257.4,1343.84,direct,
2022-10-25,1513.9,1335.23,1343.84,2515050.14,3591167875.3,1460.1,direct,
2022-10-26,1589.79,1458.25,1460.1,2831751.47,4348134794.25,1565.62,direct,
2022-10-27,1576.52,1507.33,1565.62,2027302.77,3137431400.43,1514.23,direct,
2022-10-28,1571.48,1487.33,1514.23,1895816.93,2891688906.0,1554.79,direct,
2022-10-29,1656.69,1548.34,1554.79,2060383.09,3328531002.65,1619.46,direct,
2022-10-30,1639.22,1577.89,1619.46,1197537.11,1918183554.03,1590.55,direct,
2022-10-31,1634.33,1550.46,1590.55,1889621.32,2990988516.01,1573.13,direct,
2022-11-01,1608.69,1565.26,1573.13,1292734.88,2049176114.5,1578.97,direct,
2022-11-02,1617.84,1504.13,1578.97,1855694.28,2903195879.8,1518.67,direct,
2022-11-03,1558.33,1515.74,1518.67,1230627.37,1896112052.64,1531.23,direct,
2022-11-04,1669.1,1528.9,1531.23,2129357.62,3423066924.81,1644.94,direct,
2022-11-05,1663.39,1624.04,1644.94,980791.74,1610641422.08,1627.15,direct,
2022-11-06,1637.68,1567.94,1627.15,1059943.88,1708913282.31,1570.15,direct,
2022-11-07,1607.17,1548.21,1570.15,1302746.03,2054501973.6,1567.65,direct,
2022-11-08,1575.97,1253.17,1567.65,4061034.89,5844576143.14,1340.8,direct,
2022-11-09,1340.83,1077.41,1340.8,4795899.77,5806350115.66,1101.72,direct,
2022-11-10,1348.67,1090.66,1101.72,3603779.46,4454798652.42,1300.85,direct,
2022-11-11,1308.11,1208.77,1300.85,2492903.78,3153719087.26,1289.64,direct,
2022-11-12,1292.15,1240.79,1289.64,1181808.2,1495732566.83,1256.61,direct,
2022-11-13,1273.74,1205.16,1256.61,984743.22,1217565616.58,1221.94,direct,
2022-11-14,1288.97,1174.78,1221.94,1681917.31,2073912318.26,1242.88,direct,
2022-11-15,1287.34,1235.62,1242.88,1180921.3,1489312363.39,1253.5,direct,
2022-11-16,1267.76,1188.1,1253.5,1196571.74,1468246349.28,1216.73,direct,
2022-11-17,1227.69,1185.12,1216.73,969558.88,1166540464.26,1200.52,direct,
2022-11-18,1229.87,1199.35,1200.52,696617.47,846361576.61,1212.86,direct,
2022-11-19,1232.06,1198.46,1212.86,412618.99,499913038.11,1217.83,direct,
2022-11-20,1226.35,1134.06,1217.83,1024939.78,1206887082.38,1142.7,direct,
2022-11-21,1144.65,1081.44,1142.7,1714500.14,1916492146.09,1107.44,direct,
2022-11-22,1143.23,1078.55,1107.44,1315933.48,1460837573.42,1138.35,direct,
2022-11-23,1189.42,1128.0,1138.35,1191309.61,1386604516.03,1184.88,direct,
2022-11-24,1216.99,1180.74,1184.88,947656.79,1137024216.86,1204.18,direct,
2022-11-25,1204.85,1171.97,1204.18,759794.75,902800158.68,1198.86,direct,
2022-11-26,1231.14,1197.06,1198.86,723510.85,879841442.8,1205.37,direct,
2022-11-27,1223.08,1190.94,1205.37,534323.29,647962279.62,1193.4,direct,
2022-11-28,1198.67,1151.76,1193.4,888672.89,1040584489.21,1167.87,direct,
2022-11-29,1225.01,1159.82,1167.87,954211.91,1150455995.64,1216.62,direct,
2022-11-30,1305.37,1213.08,1216.62,1372255.41,1747138182.3,1294.51,direct,
2022-12-01,1296.73,1263.78,1294.51,791254.04,1013944867.41,1275.97,direct,
2022-12-02,1296.06,1266.09,1275.97,672279.72,860619768.23,1295.26,direct,
2022-12-03,1305.15,1237.42,1295.26,652458.13,829555048.61,1240.92,direct,
2022-12-04,1285.46,1240.51,1240.92,579570.04,732151887.05,1279.72,direct,
2022-12-05,1304.41,1248.27,1279.72,776335.06,993920116.53,1259.54,direct,
2022-12-06,1273.69,1242.93,1259.54,618896.37,778123175.04,1271.23,direct,
2022-12-07,1275.73,1220.86,1271.23,765300.11,946927263.15,1231.06,direct,
2022-12-08,1290.76,1222.99,1231.06,859771.43,1075957982.07,1280.27,direct,
2022-12-09,1295.34,1256.46,1280.27,736192.91,940435477.22,1262.83,direct,
2022-12-10,1282.82,1260.2,1262.83,347825.7,441311387.0,1266.16,direct,
2022-12-11,1283.16,1257.07,1266.16,327398.36,416081893.85,1263.42,direct,
2022-12-12,1278.13,1241.35,1263.42,644490.91,808779026.02,1275.12,direct,
2022-12-13,1344.66,1255.82,1275.12,1182205.59,1541285503.42,1320.82,direct,
2022-12-14,1349.66,1302.19,1320.82,1053771.73,1395833949.46,1307.58,direct,
2022-12-15,1311.08,1260.25,1307.58,796989.38,1020004453.67,1266.42,direct,
2022-12-16,1279.16,1156.63,1266.42,1422665.82,1720862759.19,1167.07,direct,
2022-12-17,1189.08,1162.31,1167.07,674883.4,794606642.41,1187.18,direct,
2022-12-18,1196.47,1171.92,1187.18,383839.02,454310285.02,1182.91,direct,
2022-12-19,1194.33,1152.95,1182.91,578790.87,680964890.8,1167.75,direct,
2022-12-20,1228.02,1163.52,1167.75,906360.53,1093297968.77,1217.26,direct,
2022-12-21,1220.43,1203.75,1217.26,496251.43,601374726.48,1213.76,direct,
2022-12-22,1230.13,1183.37,1213.76,707354.19,854156814.52,1217.55,direct,
2022-12-23,1229.52,1214.05,1217.55,591768.53,722325935.09,1220.05,direct,
2022-12-24,1226.38,1215.03,1220.05,266320.23,324779750.12,1220.54,direct,
2022-12-25,1224.08,1199.25,1220.54,487849.02,591195872.44,1218.59,direct,
2022-12-26,1230.1,1213.15,1218.59,334650.9,407918329.64,1227.69,direct,
2022-12-27,1233.18,1202.2,1227.69,490656.51,596631984.67,1211.51,direct,
2022-12-28,1214.97,1184.28,1211.51,705150.11,843212476.77,1190.0,direct,
2022-12-29,1205.61,1187.1,1190.0,496809.54,594700251.91,1200.74,direct,
2022-12-30,1202.11,1183.34,1200.74,463377.88,553037446.15,1199.97,direct,
2022-12-31,1208.23,1192.6,1199.97,258098.27,309557655.1,1195.78,direct,
2023-01-01,1204.21,1191.2,1195.78,209477.42,250809675.1,1200.27,direct,
2023-01-02,1222.33,1193.47,1200.27,472480.52,573163671.77,1213.99,direct,
2023-01-03,1219.71,1205.67,1213.99,367835.83,446273879.82,1214.52,direct,
2023-01-04,1268.59,1212.84,1214.52,921111.03,1150820046.38,1256.85,direct,
2023-01-05,1259.56,1243.13,1256.85,495563.68,620072236.16,1251.19,direct,
2023-01-06,1275.86,1237.56,1251.19,638245.84,801028288.75,1269.27,direct,
2023-01-07,1270.94,1261.53,1269.27,235879.84,298349035.14,1263.94,direct,
2023-01-08,1295.13,1258.28,1263.94,403919.23,513496969.3,1290.04,direct,
2023-01-09,1344.67,1285.83,1290.04,1141027.86,1502925400.1,1320.59,direct,
2023-01-10,1345.99,1317.38,1320.59,783447.34,1042779125.58,1335.39,direct,
2023-01-11,1392.1,1321.92,1335.39,806541.85,1084654478.02,1389.09,direct,
2023-01-12,1437.45,1371.02,1389.09,1582165.12,2221040681.47,1416.1,direct,
2023-01-13,1463.92,1401.6,1416.1,879516.4,1249887303.51,1450.46,direct,
2023-01-14,1585.46,1449.21,1450.46,1539026.23,2363570239.29,1549.79,direct,
2023-01-15,1565.78,1517.42,1549.79,705457.2,1085059172.56,1552.57,direct,
2023-01-16,1600.78,1523.73,1552.57,934497.37,1460789691.73,1576.79,direct,
2023-01-17,1606.06,1545.87,1576.79,831389.83,1308155665.51,1565.03,direct,
2023-01-18,1606.9,1503.88,1565.03,1274982.78,1983422038.34,1512.06,direct,
2023-01-19,1562.6,1509.87,1512.06,583528.59,894676015.45,1551.36,direct,
2023-01-20,1665.53,1542.86,1551.36,848539.79,1353693566.52,1658.98,direct,
2023-01-21,1677.63,1621.55,1658.98,937264.31,1547322182.56,1626.42,direct,
2023-01-22,1661.94,1607.68,1626.42,758271.79,1235899945.89,1627.4,direct,
2023-01-23,1646.69,1596.45,1627.4,721048.93,1172761345.31,1626.34,direct,
2023-01-24,1641.01,1543.93,1626.34,845131.24,1356110014.23,1556.1,direct,
2023-01-25,1638.28,1520.78,1556.1,1183575.73,1853037288.93,1611.23,direct,
2023-01-26,1631.87,1580.67,1611.23,896704.11,1441328539.96,1601.23,direct,
2023-01-27,1620.59,1554.57,1601.23,850596.36,1346318658.28,1597.55,direct,
2023-01-28,1606.02,1557.76,1597.55,505672.96,799588396.96,1572.22,direct,
2023-01-29,1658.61,1566.77,1572.22,930691.23,1505265493.73,1644.94,direct,
2023-01-30,1647.41,1539.0,1644.94,993229.69,1578509183.32,1566.31,direct,
2023-01-31,1603.37,1561.86,1566.31,603036.95,952420460.68,1585.38,direct,
2023-02-01,1647.09,1557.83,1585.38,800915.19,1279798640.97,1641.31,direct,
2023-02-02,1712.68,1631.24,1641.31,1091759.66,1825692813.7,1640.65,direct,
2023-02-03,1674.1,1628.46,1640.65,803005.49,1324835638.4,1663.55,direct,
2023-02-04,1694.76,1646.26,1663.55,519608.47,868017450.62,1666.55,direct,
2023-02-05,1673.14,1612.55,1666.55,709886.83,1166412698.66,1629.15,direct,
2023-02-06,1657.97,1606.41,1629.15,652237.28,1064515140.14,1614.26,direct,
2023-02-07,1677.68,1613.28,1614.26,765092.4,1259118293.11,1671.13,direct,
2023-02-08,1696.38,1631.33,1671.13,734275.7,1222093562.85,1650.91,direct,
2023-02-09,1655.83,1528.08,1650.91,1167341.59,1867376315.38,1545.01,direct,
2023-02-10,1554.51,1495.26,1545.01,897476.79,1375173761.25,1513.69,direct,
2023-02-11,1542.79,1507.99,1513.69,480561.0,730976421.33,1538.32,direct,
2023-02-12,1547.56,1494.93,1538.32,471540.02,720140456.92,1515.15,direct,
2023-02-13,1525.65,1463.64,1515.15,1110699.25,1657053294.53,1505.29,direct,
2023-02-14,1566.34,1494.39,1505.29,1118370.95,1708508241.54,1555.66,direct,
2023-02-15,1677.38,1542.68,1555.66,1084303.42,1735811132.46,1675.15,direct,
2023-02-16,1741.09,1634.76,1675.15,1383129.26,2337785160.01,1638.31,direct,
2023-02-17,1720.79,1631.64,1638.31,960608.98,1608116528.16,1693.83,direct,
2023-02-18,1710.74,1680.77,1693.83,424934.12,720131576.39,1691.62,direct,
2023-02-19,1725.19,1668.33,1691.62,619770.92,1051150271.25,1681.19,direct,
2023-02-20,1719.37,1651.71,1681.19,705224.56,1195942385.62,1703.28,direct,
2023-02-21,1716.08,1637.09,1703.28,791882.99,1330080391.33,1659.34,direct,
2023-02-22,1666.41,1596.44,1659.34,863836.65,1407771756.72,1643.1,direct,
2023-02-23,1678.34,1629.06,1643.1,794740.96,1315547572.26,1650.5,direct,
2023-02-24,1664.05,1576.27,1650.5,880862.07,1427176969.97,1607.8,direct,
2023-02-25,1608.92,1558.28,1607.77,443615.92,706056573.1,1594.57,direct,
2023-02-26,1650.57,1588.02,1594.57,442930.12,716299046.63,1641.42,direct,
2023-02-27,1665.09,1608.34,1641.42,644001.69,1055334902.24,1633.53,direct,
2023-02-28,1647.32,1597.3,1633.53,563366.66,916458836.2,1605.24,direct,
2023-03-01,1669.51,1595.68,1605.24,696266.62,1145488097.97,1665.27,direct,
2023-03-02,1677.56,1619.34,1665.27,614075.39,1007796763.78,1647.85,direct,
2023-03-03,1649.16,1544.69,1647.85,1158189.19,1818152134.67,1569.4,direct,
2023-03-04,1577.16,1549.36,1569.4,345292.06,540337429.38,1566.76,direct,
2023-03-05,1588.4,1554.21,1566.76,436179.4,684693632.28,1564.52,direct,
2023-03-06,1582.8,1554.9,1564.52,443844.24,695445790.4,1565.85,direct,
2023-03-07,1583.44,1536.4,1565.85,666097.55,1038434320.69,1561.98,direct,
2023-03-08,1570.63,1525.21,1561.98,666888.07,1035428133.37,1532.45,direct,
2023-03-09,1546.3,1409.12,1532.45,1115148.8,1661452591.14,1437.38,direct,
2023-03-10,1438.54,1370.33,1437.38,1642532.87,2314804187.25,1426.53,direct,
2023-03-11,1477.27,1408.47,1426.53,2218094.33,3207566477.73,1471.87,direct,
2023-03-12,1593.56,1448.98,1471.87,1559559.1,2349657787.17,1579.99,direct,
2023-03-13,1692.9,1565.39,1579.99,2052398.06,3334079543.78,1673.73,direct,
2023-03-14,1778.09,1655.68,1673.73,2065921.41,3534426125.55,1699.55,direct,
2023-03-15,1716.53,1611.68,1699.55,1642606.56,2732223617.11,1649.92,direct,
2023-03-16,1690.23,1632.56,1649.92,1060631.12,1756689496.38,1673.56,direct,
2023-03-17,1799.59,1662.86,1673.56,1461271.58,2528295030.68,1789.55,direct,
2023-03-18,1838.26,1747.72,1789.55,1130545.42,2033274274.2,1758.78,direct,
2023-03-19,1840.56,1758.16,1758.78,903410.08,1622546908.98,1780.54,direct,
2023-03-20,1802.97,1722.8,1780.54,1132145.56,1997589024.46,1732.7,direct,
2023-03-21,1834.6,1717.42,1732.7,1066462.75,1901814893.08,1801.37,direct,
